"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"2073","4","0","0","0","0","1","1","1","1","0","0","0",389.5075,6.826206897,16324,105.4616872,0.207572604,2.768093,170.2035
"2286","5","0","0","0","0","0","1","1","0","0","0","0",443.16,6.968793103,6185.49,39.96154201,2.036212282,32.98,7.14
"1412","3","0","0","0","0","0","0","1","0","0","1","0",443.3357,6.630333333,4119.2167,26.61232193,1.356012157,50.3088,0.23
"1135","4","0","0","0","0","1","1","0","0","1","0","0",34.459,7.564535843,1657.432,10.7078887,0.545612942,3.236775296,93.51
"673","2","0","0","0","0","1","0","0","0","0","0","0",2.099,8.447,257.654,1.664581326,0.084817571,0.083,3.85
"124","3","0","0","0","0","1","1","1","0","0","0","0",19.607,7.564535843,1092.383,4.79,0.139204,0.703,141.639
"2268","3","0","0","0","0","0","0","1","1","0","1","1",81.752,6.5175,850.758,38.964,0.280062515,3.315,14.958
"1357","2","0","0","0","0","0","0","0","0","0","0","0",124.99,7.458785714,1401.924,9.057171674,0.449,1.104,28.311
"495","3","0","0","0","0","1","1","1","0","1","1","0",867.68,8.179333333,12282.03,79.3484199,4.043142958,153.4,0.2128
"1902","2","0","0","0","0","1","1","1","0","0","0","1",8.486995,7.564535843,153,0.988461048,0.050366338,0.298791516,75.0915
"1805","3","0","0","0","0","1","1","0","0","1","0","0",230.23,6.904482759,2023,13.06965163,0.665954912,6.73,12.415
"452","2","0","0","0","0","0","0","1","0","1","1","0",261.166244,7.564535843,1326.284277,8.568498995,0.436601843,2.590081634,1.01
"594","4","0","0","0","0","1","0","0","0","0","0","0",187.114176,8.202352941,4384,28.32296231,1.443176635,8.120213228,41.396
"361","3","0","0","0","0","1","1","0","0","0","0","0",346.4834,7.459354839,1188,7.675109313,0.17071,2.320028243,42.8422
"465","1","0","0","0","0","0","1","1","0","0","0","0",64.0581,8.533666667,1047,6.764174622,0.344663763,2.044671356,3.658
"24","4","0","0","0","0","1","0","0","0","0","1","0",24.4162813,7.729677419,2126.3,13.73702435,0.69996042,4.152420921,6.9215
"2129","1","0","0","0","0","1","1","0","0","1","0","0",1.517188,7.564535843,23,0.148592184,0.00757141,0.044916372,6.4147
"467","1","0","0","0","0","0","1","1","0","0","0","0",28.3216,7.874814815,782,5.052134245,0.257427949,1.527156638,4.864
"2035","4","0","0","0","0","1","1","1","0","1","0","0",647.165,7.471,17326.461,111.9381163,5.703728031,19.064,17.645
"710","5","0","0","0","0","1","1","1","1","0","1","0",2416.22,7.883870968,78609,891.572,25.87743433,6.01393,19.641
"840","3","0","0","0","0","0","1","0","0","0","0","0",37190.799,7.382580645,98002.143,633.145758,32.26149703,761.74,6
"1946","2","0","0","0","0","1","1","1","0","1","0","0",26.877,7.991666667,617.317,3.988194828,0.203215664,0.49,3.516
"1151","4","0","0","0","0","1","1","0","0","0","0","0",1311.05,8.740967742,6000.115,38.76392131,1.975188361,15.2,62.64
"685","4","0","0","0","0","1","0","1","0","0","0","0",291.938,7.217177419,5633.108,36.39286168,1.854372685,0.421,10.04
"1935","3","0","0","0","0","1","1","1","0","0","0","0",4427.286,7.248709677,31223.332,201.7192645,10.27846332,48.047,7.539
"557","4","0","0","0","0","1","1","1","1","1","1","1",119.529,5.678666667,628.474,4.060274958,0.206888456,5.139,12.3
"1635","3","0","0","0","0","1","1","0","0","0","0","0",30.46,8.51516129,1039.56,6.716108281,0.342214576,0.26,5.36
"2166","2","0","0","0","0","1","1","1","0","0","0","0",23.677063,7.278333333,434,2.803869901,0.14286922,0.293996,4.002
"1220","4","0","0","0","0","0","1","0","0","1","0","0",610.338,7.815333333,3527.955,22.79245815,1.161373683,8.031778136,11.68
"583","2","0","0","0","0","0","1","0","1","0","0","0",263.304433,7.396333333,2835.03848,18.31585037,0.933271281,5.536506182,19.696
"1620","2","0","0","0","0","1","1","1","0","0","1","1",495.63,6.707333333,2346.7,15.16092511,0.772514281,7.12,1.02
"1184","3","0","0","0","0","1","0","0","0","0","0","0",47.544668,7.891290323,1491.3719,0.459696287,0.490947327,4.075149,74.616
"973","3","0","0","0","0","1","1","1","0","0","0","0",10.76,7.701785714,176.225,2.386442866,0.048280332,3.969,30.68
"1167","2","0","0","0","0","1","0","1","0","0","1","0",439.345,7.532903226,1621.088,10.47308721,0.533648797,28.502,39.541
"2314","1","0","0","0","0","1","0","0","0","0","1","1",0.024,7.212857143,2.823,0.018238075,0.000929308,0.001,4.79
"701","5","0","0","0","0","1","1","1","1","0","1","0",3234.19,7.732580645,87183,522.815,28.6999244,19.22525,0.246
"1336","3","0","0","0","0","0","0","1","0","0","0","0",5.891,7.598078839,36.362,0.828,0.03,0.261,0.3955
"254","4","0","0","0","0","0","0","1","0","0","0","0",1018.016,7.628387097,85878.262,341.182,10.498,16.415,154.278
"337","3","0","0","0","0","0","0","1","0","0","1","0",192.7603,7.765483871,2513,16.2353112,4.258426711,1.831994893,7.398
"419","2","0","0","0","0","0","1","1","0","0","1","1",130.7707,8.248387097,820,5.297634374,0.269937236,1.601366296,2.28
"2172","1","0","0","0","0","0","1","0","0","1","1","0",18.62216,7.391,186,1.201658529,0.061229666,0.038366,0.595
"843","1","0","0","0","0","0","1","0","0","0","1","1",15.124907,7.564535843,57.847115,0.373723006,0.019042793,0.112968805,2.138
"343","3","0","0","0","0","0","0","1","0","0","1","0",82.9592,7.707666667,2528,16.33221914,4.23926,1.84293,65.824
"1354","2","0","0","0","0","0","0","0","0","0","0","0",39.703,7.1125,496.694,3.208906351,0.059,14.745,10.036
"2018","3","0","0","0","0","0","0","1","0","0","0","0",265.111,7.297586207,4148.948,26.80440188,2.688,8.785,34.522
"366","3","0","0","0","0","1","1","0","0","0","0","0",131.386,7.872258065,1342,8.670030891,0.169746,2.620772645,66.951
"1320","3","0","0","0","0","1","1","0","0","0","0","0",156.114,7.144827586,5481,35.41016342,0.035743202,2.3205,79.236
"328","2","0","0","0","0","0","1","1","0","0","0","0",645.444,7.753548387,2592.419,16.74840001,0.853402949,5.062698063,58.71
"845","3","0","0","0","0","1","0","0","0","0","0","0",2171.8,7.966236548,49094.88,317.1789316,16.1616295,261.67,0.5
"396","2","0","0","0","0","1","0","0","0","0","0","0",364.455,7.880645161,4465.14,28.8471697,1.469887254,8.719908174,17.036
"1736","2","0","0","0","0","1","1","1","0","0","0","0",46.02,7.564535843,509.7,3.292932001,0.167789035,4.46,20.17
"808","3","0","0","0","0","0","1","0","0","0","0","0",1664.1,7.695789474,15953.99,103.0712266,5.251921899,9.904,4.959
"1973","1","0","0","0","0","0","0","1","0","0","0","1",475.025,8.396833334,1547.375,9.996862183,0.509383085,3.482112563,23.24
"1534","4","0","0","0","0","0","0","1","0","0","1","0",16.4671,7.564535843,1050.7307,6.78827692,0.345891879,2.051956987,5.1021
"120","3","0","0","0","0","1","1","1","0","0","0","0",4.317,7.564535843,138.534,1.237,0.017043165,0.328,1.606
"1804","3","0","0","0","0","1","1","0","0","1","0","0",57.11,7.767741935,284,1.834790442,0.093490457,0.23,10.17
"2043","4","0","0","0","0","1","1","1","0","1","0","0",374.17,6.718666667,15649,101.1008297,5.151521707,9.55,75.469
"1287","3","0","0","0","0","0","1","0","0","1","0","1",344.61,7.587333333,2137.88,13.81183729,1.35,4.175035337,107.238
"591","2","0","0","0","0","0","1","0","1","0","0","0",309.7532,7.533333333,1952,12.61095402,0.642582297,3.812032939,36.66
"648","5","0","0","0","0","1","1","1","0","1","0","1",35921.02,8.879032258,70228.83,1018.69,42.914,90.599,66.925
"727","3","0","0","0","0","0","1","1","0","1","1","0",34.751,7.538903226,957.896,6.188515581,0.315331461,1.870661426,31.053
"2315","1","0","0","0","0","1","0","0","0","0","1","1",0.08,6.743870968,6.229,0.04024264,0.002050535,0.002,8.03
"2157","2","0","0","0","0","1","1","1","0","0","0","0",58.364876,7.278333333,399,2.57775136,0.131347509,0.186674,0.924
"1355","2","0","0","0","0","0","0","0","0","0","0","0",14.059,7.677096774,1153.701,7.453519604,0.118,7.46,10.628
"2036","4","0","0","0","0","1","1","1","0","1","0","0",622.23,7.651612903,6021,38.89884947,1.982063531,12.4,18.7075
"2368","4","0","0","0","0","1","1","0","0","0","0","0",822.3518,7.966689655,13328,53.2922,5.1681,4.5504,163.097
"708","5","0","0","0","0","1","1","1","1","0","1","0",2335.53,7.898666667,79168,1286.313,26.06145252,6.52114,15.434
"2108","4","0","0","0","0","1","1","1","1","1","1","0",644.5917,6.927419355,6537,42.23248281,2.151926475,5.37696705,3.03
"1127","2","0","0","0","0","0","1","1","0","0","0","0",223.5489,8.080714286,5214.15,33.68617107,1.716455167,10.18263911,60.74
"767","1","0","0","0","0","1","0","1","0","1","0","0",32.36,7.075666667,359.268,2.321061593,0.118268062,5.807,3.904
"707","5","0","0","0","0","1","1","1","1","0","1","0",1710.51,8.193666667,69437,937.711,22.8580876,5.5064,13.023
"2318","2","0","0","0","0","1","0","1","0","0","0","0",11811.94,7.906666667,25289.17,163.3814345,8.324986147,49.38685913,34.2762
"755","3","0","0","0","0","0","1","1","0","1","1","0",443.8342,7.35,7463.01,48.21499794,2.456761328,12.0944,35
"2277","3","0","0","0","0","0","0","1","1","0","1","1",14.7896,7.635483871,294.096,4.5943,0.2825,0.2649,1.035
"1869","3","0","0","0","0","1","1","0","1","0","0","0",20.679736,7.564535843,111.07032,0.717573104,0.036563433,0.216907643,73.598
"861","3","0","0","0","0","1","0","0","0","0","0","0",5764.99,7.393548387,30851.66,199.3180665,10.15611197,242.14,30.72
"2334","2","0","0","0","0","1","0","1","0","0","0","0",10065.77,7.938387097,33118.238,213.961361,10.90225075,64.67613428,74.9212
"262","4","0","0","0","0","0","0","0","1","0","1","1",445.734138,8.314516129,2234,14.43282341,0.735414371,1.24963,7.128
"301","2","0","0","0","0","0","1","1","0","0","0","0",0.897602765,7.564535843,11.137,0.07195092,0.003666209,0.021749288,1.89
"1090","2","0","0","0","0","0","1","1","0","0","0","0",104.18588,7.870645161,1332.63,8.609495727,0.438690803,2.602474106,19.204
"424","2","0","0","0","0","0","1","1","0","0","1","1",78.816,7.091290323,896,5.788634634,0.294955809,1.749785611,4.12
"1074","3","0","0","0","0","1","1","1","0","0","0","0",1308.79,7.153870968,8413.43,54.3552146,2.769631751,63.86,3.254
"679","2","0","0","0","0","1","0","0","0","0","0","0",4.5285,8.500952381,197,1.272724356,0.064850775,0.036722,5.31
"585","2","0","0","0","0","0","1","0","1","0","0","0",356.084,6.85516129,3063,19.78860255,1.008314332,5.981688981,20.06
"463","1","0","0","0","0","0","1","1","0","0","0","0",55.7168,8.136774194,1637,10.57588716,0.538886896,3.196873935,1.5445
"2060","4","0","0","0","0","1","1","1","1","0","0","0",4641.425171,6.505081967,46169,298.2761969,1.206253,71.329773,42.107
"1726","2","0","0","0","0","1","1","0","0","0","0","0",18.91,8.312147059,120.75,0.780108964,0.039749904,0.25,49.87
"2089","4","0","0","0","0","1","1","1","1","0","0","0",8188.989,7.295666667,29042,187.6267043,9.560386825,86.07771104,157.95
"1366","1","0","0","0","0","1","0","0","0","1","1","1",11.725436,8.130769231,94.017897,0.607405418,0.030949916,0.411007,4.672
"140","4","0","0","0","0","1","1","0","0","0","1","0",1961.154,7.234285714,41694.614,313.4049785,10.444,51.276,98.493
"329","3","0","0","0","0","0","0","1","0","0","1","0",370.142,7.802258065,4672,30.18359487,7.99015,3.405921266,0.444
"748","3","0","0","0","0","0","1","1","0","1","1","0",445.7542,7.349090909,2462.12,15.90659945,0.810509593,5.5051,16.65
"142","4","0","0","0","0","1","1","0","0","0","1","0",1375.146,6.835,22972.827,172.6793382,1.354,28.124,112.581
"870","1","0","0","0","0","1","1","1","0","0","0","0",0.000159,7.564535843,0.002998,1.94e-05,9.87e-07,5.85e-06,0.595
"920","3","0","0","0","0","1","0","1","0","1","0","0",61.425,8.537666667,2399.841,3.789,0.074,0.414,16.88
"559","4","0","0","0","0","1","1","1","1","1","1","1",336.626,7.859032258,5537.191,35.77318705,1.822797599,35.566,160.16
"1802","3","0","0","0","0","1","1","0","0","1","0","0",23.59,7.478387097,505,3.262567511,0.166241834,3.05,3.14
"785","1","0","0","0","0","1","0","1","0","1","0","0",61.186,7.674193548,359.392,2.321862699,0.118308882,10.413,24.99
"2415","4","0","0","0","0","0","1","0","0","0","0","0",399.08,7.539795699,9723.31,62.81773328,3.200833442,18.98851332,8.013
"413","2","0","0","0","0","1","0","0","0","0","0","0",1072.763,7.494193548,4765.2,30.78571625,1.568664531,9.305891065,142.883
"599","4","0","0","0","0","1","0","0","0","0","0","0",984.1122,8.269677419,9060,58.53239931,2.982477262,16.78128007,58.763
"1136","4","0","0","0","0","1","1","0","0","1","0","0",21.116,7.564535843,682.944,4.412180012,0.224819531,1.33371159,106.76
"851","3","0","0","0","0","1","0","0","0","0","0","0",2256.87,7.208666667,41216.05,266.2775162,13.56798366,97.62,9.81
"1350","3","0","0","0","0","0","0","1","0","0","0","0",23.195,7.285483871,912.457,19.472,1.13,5.053,29.3985
"1387","3","0","0","0","0","0","0","1","0","1","1","1",103.28,6.490645161,938.770001,6.064951496,0.30903534,1.833310536,0.581
"2387","1","0","0","0","0","0","1","0","0","0","1","0",109.4,7.564535843,1091,7.04843793,0.3591482,2.130598328,2.77
"733","3","0","0","0","0","0","1","1","0","1","1","0",52.478,7.436612903,949.973,6.137328804,0.312723275,1.855188712,39.605
"602","4","0","0","0","0","1","0","0","0","0","0","0",1097.486422,7.731304348,8470,54.72068677,2.788254129,15.68845941,71.05
"295","1","0","0","0","0","1","1","0","0","0","1","0",11.2324,7.047419355,68.985155,0.445680644,0.022709344,1.042962,9.317
"1914","3","0","0","0","0","1","1","1","1","1","1","1",148.21138,7.364193548,1723,48.63882128,1.479128056,25.31446287,4.6425
"1462","3","0","0","0","0","0","1","0","0","0","0","0",584.3107,7.143870968,2158.6664,13.94612844,0.710615171,4.215628801,10.229
"2199","3","0","0","0","0","1","1","1","0","0","0","0",38.271458,7.213293011,507,3.275488571,0.166900218,1.233018839,155.306
"2044","4","0","0","0","0","1","1","1","0","1","0","0",899.72,7.027656871,12000,77.5263567,3.950301009,40.25,89.327
"616","5","0","0","0","0","1","1","1","1","1","1","1",11739.24,7.449032258,127742.61,4840.824,426.908,1945.223,163.422
"903","3","0","0","0","0","1","0","1","0","1","0","0",344.502,8.447612903,4226.037,6.847990856,0.303763771,1.071486826,9.65
"2197","3","0","0","0","0","1","1","1","0","0","0","0",37.317447,7.288518519,729,4.709726169,0.239980786,2.06,147.626
"1911","2","0","0","0","0","1","1","1","0","0","0","1",132.794,7.564535843,26,0.167973773,0.008558986,0.050775029,148.4795
"423","2","0","0","0","0","0","1","1","0","0","1","1",299.5388,7.377407407,1751,11.31238755,0.576414756,3.419502907,3.06
"2031","4","0","0","0","0","1","1","1","0","1","0","0",829.02,7.033,10567,68.2684176,3.47856923,26.96,3.14
"1821","1","0","0","0","0","0","1","0","0","0","0","0",12262.2561,7.564535843,352406.3298,2276.731569,116.0092567,688.2092915,0.412
"1830","2","0","0","0","0","1","1","1","0","1","1","0",2.625,7.457758621,29.34,0.085,0.000509304,0.075,0.16
"1265","4","0","0","0","0","1","0","1","0","0","0","0",648.728,7.112266667,6580.258,251.47,3.617,115.91,11.06
"1730","2","0","0","0","0","1","1","1","0","0","0","0",68.08,7.564535843,620,4.005528429,0.204098885,3.1,12.6
"1013","3","0","0","0","0","1","1","1","0","0","0","0",354.76,8.039354839,3005,19.41389182,0.989221211,2.88,45.545
"347","3","0","0","0","0","1","1","0","0","0","0","0",299.9,7.131612903,1127,7.281017,0.22,2.200902214,4.854
"10","1","0","0","0","0","0","1","0","0","1","0","0",0.6694,8.323870968,41,0.264881719,0.013496862,0.06953,0.781
"2086","4","0","0","0","0","1","1","1","1","0","0","0",326.66375,7.295666667,5590,36.11436116,1.840181887,9.221068,132.905
"547","3","0","0","0","0","1","1","1","0","1","1","1",1840.570509,7.434666667,58538.5151,378.1898169,8.916038,114.3190306,111.401
"1343","3","0","0","0","0","0","0","1","0","0","0","0",24.341,7.281048387,510.545,7.805,0.587,4.631,0.83
"739","2","0","0","0","0","0","0","1","0","0","1","0",130.114,8.038387097,3050.666,19.70891837,1.004254081,5.957602088,2.82
"1725","2","0","0","0","0","1","1","0","0","0","0","0",7.09,8.312147059,82.11,0.530474096,0.027029935,0.09,28.56
"2352","3","0","0","0","0","1","1","1","1","0","0","0",3.519,6.851538462,408.652,2.640108393,0.134524867,0.798050658,112.338
"443","3","0","0","0","0","1","1","1","0","0","0","0",327.9467,7.511612903,2454.8972,15.85993633,0.808131907,16.785503,80.656
"1383","3","0","0","0","0","0","0","1","0","1","1","1",61.272,6.843870968,530.7,3.428603125,0.174702062,1.036396455,0.509
"533","3","0","0","0","0","1","1","1","0","1","1","1",23786.98,6.352903226,70403.84,454.8461011,61.2949,137.4906542,47.008
"625","4","0","0","0","0","0","1","1","0","0","1","0",19433.41325,8.577885065,148550.219,1694.458,70.511,21.841,84.409
"422","2","0","0","0","0","0","1","1","0","0","1","1",11.43,7.638387097,122,0.788184626,0.040161394,0.238252059,2.92
"58","4","0","0","0","0","1","0","1","0","0","0","0",267.04311,7.564535843,2402,15.5181924,0.790718585,4.690831516,44.23
"450","2","0","0","0","0","0","0","1","0","1","1","0",188.799971,7.564535843,1027.84739,6.640438616,0.338358882,2.007268497,0.625
"1398","3","0","0","0","0","0","1","1","0","0","0","1",3620.7,7.981666667,30931.71,199.8352319,10.18246377,30.04,68.184
"496","3","0","0","0","0","1","1","1","0","1","1","0",862.29,7.181290323,10821.61,69.91333308,3.562384742,81.43,0.2261
"208","5","0","0","0","0","0","1","0","0","0","1","0",33538.69,8.188,105200.37,679.6501175,34.63109398,1305.36,140.6516
"2067","4","0","0","0","0","1","1","1","1","0","0","0",938.193844,6.826206897,21385,138.1584282,0.271927232,2.634027,98.988
"173","3","0","0","0","0","1","1","0","0","0","1","0",70.28,6.985483871,978.74,6.323178863,0.322193134,15.91,36.6733
"2061","4","0","0","0","0","1","1","1","1","0","0","0",1060.231957,6.826206897,17239,111.3730719,0.219207554,2.068597,47.148
"1865","2","0","0","0","0","0","1","1","0","0","1","0",680.51,6.891,2871,18.54818084,0.945109516,5.606734921,28.86
"878","1","0","0","0","0","1","1","1","0","0","0","0",7.939009,7.564535843,201.840185,1.303994515,0.066444124,0.394170816,29.4
"431","3","0","0","0","0","1","1","1","0","0","0","0",280.93517,7.349677419,1865.4174,12.05158456,0.61408002,12.837461,41.255
"34","2","0","0","0","0","0","1","0","0","0","0","0",202.19,8.298333333,1000.891,6.466286057,0.329485061,14.366,2.63
"712","5","0","0","0","0","1","1","1","1","0","1","0",901.016,7.786129032,60678,330.532,19.97469705,2.80611,20.483
"754","3","0","0","0","0","0","1","1","0","1","1","0",706.6027,7.197741935,5360.9,34.6342538,1.764764056,2.4657,34.82
"1022","1","0","0","0","0","1","1","0","0","1","0","1",40.67335,6.976333333,185,1.195197999,0.060900474,1.317061,0.03
"992","2","0","0","0","0","1","1","1","0","0","0","0",72.977,7.512258065,981.62,6.341785189,0.323141206,1.916991687,8.347
"1255","3","0","0","0","0","1","0","0","0","0","0","0",1219.776713,7.564535843,15134.371,97.77605371,4.982110086,29.55569711,22.38
