"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"1971","5","1","1","1","1","0","0","0","0","1","1","0",3404.58628612181,8.00504436827116,192627.466697493,284.623579564688,4.27707482762563,7.32628940004824,1.47280287027658,86.0214839454232,2654.1857872748
"1981","5","1","1","1","1","0","0","0","0","1","0","0",1660.93297077534,8.0258644255836,98134.0463678408,625.263802398484,9.77539019316931,5.9188809508968,0.750319295974983,50.089037887562,2692.82208157725
"1991","5","1","1","1","1","0","0","0","0","1","0","1",9778.4729444615,7.66710086064835,54834.7918898426,349.381399725326,21.5134806876069,0.995135028510034,3.15006354365536,929.333203402071,2788.53168509342
"2001","5","1","1","1","1","0","1","0","1","1","1","1",5810.29581373567,7.07680907372719,164834.463956117,1050.24736569563,16.4195940343583,16.7109754004702,1.26030142995397,328.730401146956,2744.06570844772
"2011","5","1","1","1","1","0","0","0","0","1","0","0",2240.77701381398,7.89980174962803,111197.653606307,708.498938773907,11.0766904310767,6.70680256292467,0.850201823652006,146.9321903651,2678.05034728126
"2021","5","1","1","1","1","0","0","0","0","1","0","1",11191.9907805987,7.9451873555187,62914.3572923392,400.860575102448,22.3360703485643,1.50230775544623,2.62648710081226,561.420717010774,2679.52349447837
"203","5","1","1","1","1","0","0","0","0","1","0","0",1587.57000865755,7.79373340962793,98058.0332534239,624.779482713962,9.76781832789904,5.91429627746511,0.749738110148067,31.9869953973136,2608.589331427
"2041","5","1","1","1","1","0","0","0","0","1","0","0",1611.70208327915,7.81737720726372,96432.0126225026,614.419247093877,9.60584614017921,5.8162240701796,0.737305782163647,39.7449127881635,2698.72786233005
"2051","5","1","1","1","1","0","0","0","0","1","0","0",1813.83204736536,7.98305455051741,98788.6164817158,629.434414091488,9.84059364222828,5.95836085362014,0.755324047922917,15.1155013869435,2548.55117264026
"2061","5","1","1","1","1","0","1","0","1","1","1","1",8359.32670071667,7.11346087890652,227012.296205663,1446.41515133288,22.6132912683487,14.2501724183999,1.73570450326102,452.732040346986,2411.17516763216
"207","5","1","1","1","1","0","0","0","0","1","1","0",3771.52138184484,7.258709678,68418.9949661363,435.933526941682,6.81539585091341,4.1266400496971,0.523122137436356,98.8797210409986,2213.61490083042
"2081","4","1","1","1","1","0","0","0","0","1","1","0",449.743917795756,7.62104165478716,17284.0812371424,110.126003695316,1.72171274364649,0.684986140076285,0.132151685883427,34.4697511769135,3268.83658018543
"209","5","1","1","1","1","0","0","0","0","1","1","0",3366.64849898721,7.24829204528141,58576.3967325226,373.221138910917,5.8349487806548,3.53299116478628,0.447866997768625,77.7571077489467,2423.97124918136
"210","5","1","1","1","1","0","0","0","0","1","0","0",1604.792754021,7.70962229886867,122359.106425166,779.61444546868,12.188512074923,7.37999716647075,0.935540742214364,36.5372319338765,2713.10228374138
"211","5","1","1","1","1","0","1","0","1","1","1","1",14096.0538066146,7.4527680131115,138026.021786826,879.436631859816,13.7491346755396,19.0588225084776,1.05532780195941,275.266157456713,2713.45947137801
"212","5","1","1","1","1","0","0","0","0","1","0","0",2004.8142298148,7.73403660925344,110803.861919889,705.989884093337,11.0374638105727,6.6830513147553,0.847190946350018,43.4214414014689,2749.13005017078
"213","5","1","1","1","1","0","1","0","1","1","1","1",4231.1851590653,6.95779732396248,133980.609225867,853.661173344659,13.3461605036911,12.7771933564059,1.02439713908563,267.198365930456,2014.00295562177
"214","5","1","1","1","1","0","0","0","0","1","1","0",3552.51226992062,7.98944515050226,202378.840628393,299.032069688085,4.4935930464326,7.69716790816474,1.54736052158771,82.1848906327755,2837.90672159197
"215","5","1","1","1","1","0","0","0","0","1","1","0",1751.88309216868,7.408580645,90449.9554785471,432.255255872573,2.39979941867083,5.14385317187232,0.691567803499913,62.0215194412913,1683.48727268077
"216","5","1","1","1","1","0","0","0","0","1","0","1",11823.5666512051,7.8516872584723,70597.3217907848,449.812796859418,21.7035563599944,1.94892926536667,2.7990515183159,728.753501292898,3269.90794398857
"217","4","1","1","1","1","0","0","0","0","1","1","0",646.209864300649,7.59359798936831,22990.8158477979,146.486621776089,2.29017557193906,0.907887543109283,0.175784586272688,45.8507276610611,3981.21889591673
"218","5","1","1","1","1","0","1","0","1","1","1","1",15273.1525149788,7.25091841175146,164522.091428897,1048.25707556542,16.38847778639,21.9924007469434,1.25791307293976,328.107434588201,2703.15781114458
"219","5","1","1","1","1","0","1","0","1","1","1","1",16800.1647882458,7.32686870347619,178417.965009278,1136.7950201107,17.7726822634903,24.6868052445464,1.36415899348204,355.820062080613,2816.07289348888
"220","5","1","1","1","1","0","0","0","0","1","0","1",10395.7520972909,7.99044777782951,56224.0767126628,358.233266514013,23.2865229032763,1.08209118442523,2.49384344540698,532.092486526176,2654.12817699759
"221","5","1","1","1","1","0","1","0","1","1","1","1",14651.8402179819,7.41265777703111,137684.289855256,877.259277366844,13.7150938590128,12.2638464208299,1.05271496755167,274.584639291245,2875.55927055951
"222","5","1","1","1","1","0","1","0","1","1","1","1",14212.5110540048,7.44996599780716,134317.155923304,855.805489986534,13.3796848012749,11.1666836408805,1.0269703287057,267.869543084915,3044.88799432151
"223","5","1","1","1","1","0","0","0","0","1","1","0",3412.74507288058,7.70671008597753,197294.916018469,291.520135683587,4.15497441977196,8.25521367545683,1.50848953989297,81.2734238092724,3415.82327626
"224","5","1","1","1","1","0","0","0","0","1","1","1",-31.7167809939617,6.94824685255593,-1373.09293975788,3.19126304644205,0.318962206596031,0.0527802909986366,18.1833344831839,-29.3904122591712,2931.11824364959
"225","5","1","1","1","1","0","0","0","0","1","0","0",1581.5658908034,7.83820523068673,96716.9593317108,616.234792944858,9.63423043055921,5.83341041585414,0.739484445235949,51.8885269501182,2838.62418573315
"226","5","1","1","1","1","0","0","0","0","1","0","1",8607.55368476127,7.8013712034477,53589.6766174384,341.448113134556,22.1954241829058,1.03138939879013,2.37699348062814,544.649529826209,5868.25234635985
"227","5","1","1","1","1","0","0","0","0","1","0","1",10170.491865605,7.76574368959125,58763.5595610274,374.413652093532,24.33830941487,1.13096618950595,2.60648331483836,928.381221504714,4060.13237097072
"228","5","1","1","1","1","0","0","0","0","1","0","0",1633.97143371938,8.08454585162607,95382.0503704995,607.729383426221,9.50125664193924,5.75289638884353,0.729277916679923,85.7873945717637,2967.2828528873
"229","5","1","1","1","1","0","0","0","0","1","0","1",10305.9354569601,7.62957065102058,55420.3421275618,353.112249353845,21.1838990706016,0.977638975224985,3.51894303285883,894.899202978773,2945.37467319458
"230","5","1","1","1","1","0","0","0","0","1","1","0",3407.28146280763,8.01320319200794,203669.498879129,300.939127777908,4.52225065137941,7.74625610968879,1.5572287158845,65.3741795230835,3034.33948632057
"231","5","1","1","1","1","0","0","0","0","1","0","1",10122.8419311748,7.82609119843217,56438.5700392108,359.59991670581,17.9000926546316,0.825630580194609,2.10650450211181,436.935951248812,5159.4809015508
"232","5","1","1","1","1","0","0","0","0","1","0","0",2220.14980310492,7.89497287079281,124952.420095924,796.137815552851,12.4468388615716,7.53641092393532,0.955368858854319,74.500687283664,3073.11965523796
"233","5","1","1","1","1","0","1","0","1","1","1","1",14103.5382945693,7.60051601907285,138934.572190645,885.225486002761,13.8396377694374,18.8577003070246,1.06227445213566,277.078085213914,2816.9642631148
"2341","5","1","1","1","1","0","0","0","0","1","0","0",1916.68453913433,7.98852550432767,99854.4388170114,636.225330701835,9.94676300515521,6.02264512340832,0.763473177497873,16.7809871810534,2678.90143740414
"235","5","1","1","1","1","0","0","0","0","1","1","0",3453.16754464979,7.99512728509387,209525.649215839,309.592091513457,4.65227983971732,7.96898578010036,1.602004028196,61.1575021477414,3174.61548316719
"2361","5","1","1","1","1","0","0","0","0","1","0","1",13115.0944520219,7.802903226,60506.7701195862,385.52056651413,25.0603010426328,1.16451610057438,2.68380417983679,523.52976083766,6346.60763841605
"2371","5","1","1","1","1","0","0","0","0","1","1","0",3272.25584724482,7.67810378180965,211680.341563104,312.775833919367,4.70012234425687,8.0509361891578,1.61847850632604,73.1443581019693,3023.20056144094
"2381","5","1","1","1","1","0","0","0","0","1","0","1",12149.384381653,7.86679035690202,66183.81768867,421.692032864166,28.7615746060142,1.94119011342352,3.13165273240232,924.225621408248,3318.47011689528
"239","5","1","1","1","1","0","0","0","0","1","1","0",3591.38056598564,7.99124667805876,203610.071209699,300.851318312104,4.52093112775123,7.7439958694598,1.55677433967634,84.1532712228201,2795.983904153
"240","5","1","1","1","1","0","0","0","0","1","1","0",3420.14691198231,7.9999190925037,214423.250288678,316.828716545573,4.76102552731831,8.15525850350489,1.63945040615711,60.5160982691694,3145.03996625499
"241","4","1","1","1","1","0","0","0","0","1","1","0",352.977765310761,7.61932870863732,16099.0104101566,102.575292022517,1.60366472540479,0.879462446098855,0.123090798545651,32.1063570246128,3132.07171611254
"2421","4","1","1","1","1","0","0","0","0","1","1","0",557.487175939967,7.77936443417843,17009.8322680888,108.378618825664,1.69439408358227,0.962659172531959,0.130054816467548,33.9228147400086,3227.86998746527
"243","5","0","1","1","1","0","0","0","0","0","1","0",3691.39004264986,7.86690895886228,185399.73613621,1533.14214004197,12.3663398707446,11.1822451752716,688.59106466395,61.6178620408168,3820.6799016177
"244","5","1","1","1","1","0","1","0","1","1","1","1",12762.4329323604,7.44316861993677,133923.807922805,853.299262302285,13.3405023765635,9.18236585427588,1.02396284416773,267.085086740546,3202.19510359059
"2451","5","0","1","1","1","0","0","0","0","0","1","0",5986.33588994569,7.86464756600344,203187.640818899,1403.03345337209,57.9447684536802,12.2551092258436,864.618200767178,146.41968721263,3741.92329949007
"2461","5","1","1","1","1","0","0","0","0","1","0","1",15835.9090131369,7.72155712455416,65476.5444096252,417.185621466409,33.371466372951,1.33023669086567,3.62280392021479,1069.17882583928,3230.89986948533
"247","5","0","1","1","1","0","0","0","0","0","1","0",4466.8138380427,7.85806725494565,167761.605435898,1159.73542538511,23.5331936943911,10.1184146313177,18.4149999696864,56.965016678201,3065.63219199214
"2481","5","1","1","1","1","0","0","0","0","1","1","0",3461.38728035241,7.98343804742173,196704.360331163,290.647539044999,4.36759763509841,7.48134777880537,1.50397423324178,65.0292001834322,3130.39663484006
"2491","5","0","1","1","1","0","0","0","0","0","1","0",4802.87726682393,7.93349455938185,169249.138661913,1209.07606014603,23.2236801941363,10.2081340771752,201.65661819941,168.867757155713,3006.34051200643
"2501","5","1","1","1","1","0","1","0","1","1","1","1",13088.2207930095,7.20343715429103,148935.450933027,948.946362736386,14.8358515739728,20.8394866281119,1.13873978300486,297.022900108946,2958.62246052169
"2511","4","1","1","1","1","0","0","0","0","1","1","0",322.362188677387,7.40824761775941,22453.7303071409,143.06456636869,2.23667507057785,1.25402808848915,0.171678104789164,44.7796146096317,4391.52509775566
"2521","5","1","1","1","1","0","0","0","0","1","1","0",18471.8412286621,7.73011975793075,236086.36417833,348.837822606527,5.24203044658087,8.97918171873515,1.80508356761139,281.60400706182,3323.93826383175
"2531","5","1","1","1","1","0","0","0","0","1","0","1",12076.37318689,7.81792774151453,62993.2180945921,401.363038889407,27.3838565027748,1.85197150202236,2.98196296765509,811.806961777831,4786.72784695255
"254","5","1","1","1","1","0","1","0","1","1","1","1",19118.1475353647,7.30082639410368,263931.974495133,1681.64990662334,26.2909574290547,36.4845518235136,2.01798723904489,526.361185418691,3536.34179398543
"255","5","1","1","1","1","0","0","0","0","1","1","0",2168.11210202969,7.70457557360457,140162.562627522,207.102190447623,3.05226897953017,5.44944178214524,1.07166349696883,43.2606125494719,2202.54395049196
"256","4","1","1","1","1","0","0","0","0","1","1","0",460.139324834332,7.61990975900166,17633.4938880383,112.352296105017,1.75651865585311,0.693460345865758,0.134823246528912,35.1665870091286,3302.42852423804
"2571","5","1","1","1","1","0","1","0","1","1","1","1",18369.0721449906,7.35515498436111,177649.24280496,1131.89708489432,17.6961078290227,16.6723045596553,1.35828144987323,354.28699461264,3585.75753758485
"2581","4","1","1","1","1","0","0","0","0","1","1","0",396.256696293674,7.64987186116413,17798.5900041213,113.404210606733,1.77296431403545,0.902384935631248,0.136085548194989,35.4958392254401,3316.5677436647
"2591","4","1","1","1","1","0","0","0","0","1","1","0",333.140771766882,7.46908603102788,14854.1708526644,94.6437622028339,1.47966298618147,0.622826520502567,0.113572928543149,29.6237657209658,3509.09732310581
"2601","5","0","1","1","1","0","0","0","0","0","1","0",6052.26962252975,7.8463699506547,204294.300255432,1405.54865760842,59.247674320284,12.3218565549354,880.367462831765,151.547283682066,3759.94295797052
"2611","4","1","1","1","1","0","0","0","0","1","1","0",292.259319805619,7.65507748203661,12221.9057202737,77.8722118001379,1.21745614001244,0.554010989217566,0.0934469942563137,24.3742229239269,2789.0586618024
"2621","5","1","1","1","1","0","0","0","0","1","0","1",13830.3719758749,7.71906265594823,64868.8734336067,413.313828960936,36.5689111016877,0.986246705818921,3.23256669059396,985.445647505422,3564.28818399602
"2631","5","0","1","1","1","0","0","0","0","0","1","0",4540.38409783337,8.18099950827586,174997.781185487,1315.58161717993,21.3512445413813,10.5548591130122,337.359487072017,37.7408603653098,3388.82088565691
"264","5","1","1","1","1","0","0","0","0","1","1","0",3561.38138415176,7.92218283494512,194021.754426074,286.683759087286,4.30803340817913,7.37931898982937,1.48346340050404,61.246582806556,3423.98321665235
"265","5","1","1","1","1","0","0","0","0","1","1","0",2716.08763550842,7.39938619190572,167049.087360789,408.641569186653,3.19256626349651,7.9916490457904,1.27723413267862,303.786286971798,3134.6229135431
"2661","5","1","1","1","1","0","0","0","0","1","1","0",3693.64618366338,7.6894056406196,161369.816883516,238.437724898698,3.49712582515025,6.91633941263898,1.23381121907409,133.331000593004,7457.74955862981
"2671","4","1","1","1","1","0","0","0","0","1","1","0",684.194467123944,7.59564661928716,24418.5121088013,155.583228157422,2.43239214750654,0.918349746043233,0.186700553650002,48.6979912327754,4141.07095136172
"268","4","1","1","1","1","0","0","0","0","1","1","0",712.797325818414,7.54345778653259,25309.0932214786,161.257590518123,2.52110527212124,1.02474746928153,0.193509813534305,50.4740827082701,4424.59661738786
"269","5","1","1","1","1","0","0","0","0","1","1","0",3284.75005318359,7.51533840715242,158116.403853291,233.630528516802,4.02390157625805,3.83804452787149,1.2089360746562,153.447486225356,6529.65310415792
"270","4","1","1","1","1","0","0","0","0","1","1","0",608.490859232517,7.35652724829377,21654.0865812134,137.969614173589,2.15702045742039,1.01095109713755,0.165564140049066,43.1848801315666,4271.47849251061
"2711","5","1","1","1","1","0","0","0","0","1","1","0",3814.39140960407,7.95769413641372,229953.915156669,339.776603960895,5.10586635907316,8.74594345257293,1.75819571405542,54.619577369512,4521.03040403415
