industry,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Cr6,Cr,Fe,Cu,Ni,Zn,HWsum
2631,2,0,0,0,0,1,0,0,0,0,0,0,37.43,7.579,2336.85,45.92264992,2.230934303,32.57,0,0,0,0,0,0,181.3
3360,1,0,1,1,0,0,0,0,0,1,1,0,18.8,7.482666667,19741.95,90.54881056,0.036782282,1.74966,9.80E-05,0.96604,12.04217838,0.01111,0.002686,0.97643,184.634
3360,2,1,0,1,1,0,0,0,0,0,0,1,0.992883715,7.473833334,42.7,0.195848648,0.003089197,0.019855076,0.000139652,0.000714489,0.026046111,0.001599043,0.000648151,0.004835603,48.51
2631,3,0,0,0,0,1,1,1,0,0,1,0,4384.73,7.713870968,13030.53,256.0696953,44.98682759,50.77,0,0,0,0,0,0,36.05
2631,4,0,0,0,0,0,1,0,0,0,0,0,1073.97,7.446,31976.35,167.53,7.37,11.05,0,0,0,0,0,0,13.904
2614,3,0,0,0,0,1,1,1,0,0,0,0,433.861195,6.957419355,2618.9587,16.91986053,0.8621396,10.357852,0,0,0,0,0,0,49.887
2669,4,0,0,0,0,0,0,1,0,0,0,0,8119.226,7.24516129,22832.97,354.5516747,14.9877224,70.81,0,0,0,0.223939828,0.555636398,0,2.144
3360,4,1,0,1,1,0,0,0,0,0,0,1,76.602,5.808258871,946.424,17.161,1.604,0.440077773,0.003095325,0.015836287,0.577298931,0.035441979,0.014365949,0.107178698,15.143
3360,4,1,0,1,1,0,0,0,0,0,0,1,46,7.105,3757.48,4.28732,0.170198,0.9,0.013231912,0.115630701,2.291984552,0.0751,0.002590616,0.237077,90.02
3360,1,1,0,1,1,0,0,0,0,0,0,1,81.46508195,7.473833334,1381.139,6.33475891,0.099920618,0.611987678,0.004517082,0.00372029,0.842466028,0.091293665,0.003397624,0.156408418,17.2615
3340,5,0,0,1,0,0,0,0,0,1,1,0,121.85,7.566129032,12185.01,100.2379575,0.701415856,5,0.070941657,0.32458515,0,1.796382021,0.279596227,0.116392272,175.827
2631,3,0,0,0,0,0,1,1,0,1,0,1,1539.282,8.36358423,6324.399,124.284041,6.037751109,91.104,0,0,0,0,0,0,54.464
3340,5,0,0,0,0,0,0,0,0,0,1,0,5071.719636,7.443790067,13358.11,109.8882695,1.731928887,3.204774557,0.077771496,0.35583427,0,1.969326955,0.306514083,0.127597825,99.263
2631,3,0,0,0,0,1,1,0,0,0,0,0,656.989,7.544056055,4136.67,81.2918451,3.949179025,15.23020597,0,0,0,0,0,0,32.369
3360,2,0,1,0,0,0,0,0,0,1,0,1,39.92,7.423666667,1032.01,4.733437071,0.074662345,3.91,0.003375238,0.16,0.629504609,0.084747087,0.06,0.24,9.64
2614,4,0,0,0,0,1,0,1,0,0,0,0,1758.735,7.241639785,7248.172,269.4592173,1.786,55.143,0,0,0,0,0,0,7.16
3360,1,1,0,1,1,0,0,0,0,0,0,1,9.301018407,7.473833334,400,1.834647754,0.028938613,0.185996032,0.001308219,0.006693104,0.24399167,0.014979324,0.006071676,0.045298386,15.75
3360,4,1,0,1,1,0,0,0,0,0,0,1,162.143971,7.107586207,7274.34,33.36462885,0.352161,2.776922,0.023791079,0.027306,4.437195914,0.272411735,0.242947,0.823789648,97.291
3130,5,0,0,1,0,0,0,0,0,1,1,0,111.6004336,7.485,3721.77,20.26374764,0.132320886,1.048184782,0.120360784,0.083191179,0,0.092676466,0.096349631,0.256788056,37.84
3360,2,0,1,0,0,0,0,0,0,1,0,1,15.29450166,7.473833334,657.756,3.01687642,0.047586366,0.305850016,0.002151223,0.011006074,0.401217462,0.02463185,0.009984203,0.074488212,1.7
3360,3,1,0,1,1,0,0,0,0,0,0,1,1016.468,7.360689655,42339.239,194.1939743,3.063097133,19.68732618,0.138472517,0.70845237,25.82605409,1.585532922,0.642675342,10.301,29.3
3360,2,0,1,0,0,0,0,0,0,1,0,1,0.031244446,7.400258065,1.3437,0.00616304,9.72E-05,0.000624807,4.39E-06,2.25E-05,0.000819629,5.03E-05,2.04E-05,0.000152169,3.3
2614,4,0,0,0,0,0,1,0,0,0,0,0,585.4,7.657741935,7543.98,48.73810703,2.483415984,14.73253086,0,0,0,0,0,0,8.109
3982,1,1,1,1,1,0,1,0,0,1,0,1,69.7158,7.493988095,813,5.180052083,0.080985066,6.251279,0,0,0,0.049035481,0.006216085,0,14.02
3360,2,1,0,1,1,0,0,0,0,0,0,1,114.06,8.553870968,4992.270733,22.89764572,0.07,11.55,0.016327461,0.586423,3.045181185,0.296925482,2.30E-05,0.1,22.293
2614,3,0,0,0,0,0,1,0,0,0,0,0,1369.1,7.681281834,16056.36,103.7325911,5.285621259,33.33665148,0,0,0,0,0,0,0.829
2669,3,0,0,0,0,1,1,0,0,0,0,0,546.089,7.781,5544.008,86.08767589,3.639125917,18.54,0,0,0,0.054374188,0.134912481,0,40.123
3340,3,1,0,1,0,0,0,0,0,0,1,0,32.60970103,7.443790067,1214.6913,9.992455888,0.157489267,0.291419353,0.007071985,0.032357032,0,0.179076555,0.027872206,0.011602837,98.63
2614,3,0,0,0,0,1,0,0,0,0,0,0,5822.62,7.544193548,50206.38,324.3598104,16.52752613,110.74,0,0,0,0,0,0,32.76
3360,2,1,0,1,1,0,0,0,0,0,0,1,104.278175,7.309677419,644,2.953782884,0.160612,0.605346,0.002106233,0.010775898,0.392826589,0.024116711,0.009775398,0.072930401,18.565
3360,3,0,1,0,0,0,0,0,0,1,0,1,66.80093,7.473833334,2065,9.471369029,0.14939559,0.960204518,2.80E-05,0.034553152,1.259606997,0.077330759,0.031345027,0.233852916,5.469
2631,4,0,0,0,0,0,1,0,0,0,0,0,1028.88,6.983166667,5651.07,111.052104,3.44,61.03,0,0,0,0,0,0,182.5
2631,2,0,0,0,0,0,0,0,0,1,0,0,15.028,7.256333333,284.52,5.591249911,0.271624378,0.018,0,0,0,0,0,0,48.564
3360,2,1,0,1,1,0,0,0,0,0,0,1,27.88782002,7.727096774,1894.012,8.687112154,0.137025201,0.1690789,0.006194457,0.023921046,1.155307878,0.063951279,0.033019834,0.117519579,20.92
2614,2,0,0,0,0,0,1,0,0,0,0,0,28.139,8.019032258,314.459,2.031571717,0.103517309,0.023,0,0,0,0,0,0,15.21
3360,4,0,1,1,0,0,0,0,0,1,1,0,816.5392,7.473833334,11789.8131,54.07538531,0.852952097,5.48214615,0.038559151,0.197276126,7.191540472,0.441508569,0.005165028,1.335148753,149.36
3360,1,0,1,0,0,0,0,0,0,1,0,1,3.999437915,7.473833334,172,0.788898534,0.012443604,0.079978294,0.000562534,0.002878035,0.104916418,0.006441109,0.002610821,0.019478306,4.563
3360,3,0,1,1,0,0,0,0,0,1,1,0,5.195223346,7.473833334,223.426,1.024770023,0.016164096,0.103890874,0.000730725,0.003738534,0.136285207,0.008366926,0.003391426,0.025302093,130.664
3340,3,0,1,1,0,0,0,0,0,0,1,0,4.249734622,7.443790067,158.3,1.302228613,0.020524187,0.037978113,0.000921629,0.004216806,0,0.023337467,0.003632339,0.001512095,30.58
3360,2,1,0,1,1,0,0,0,0,0,0,1,23.26261799,7.624413979,2194.904,10.06718923,0.158793694,1.020608589,0.007178539,0.05,1.338845732,0.102038128,0.066,0.164900523,28.59
3360,2,1,0,1,1,0,0,0,0,0,0,1,53.32552883,7.473833334,2293.32,10.51858597,0.16591375,1.066371053,0.007500413,0.038373576,1.398877442,0.085880957,0.034810739,0.259709235,25.576
2614,3,0,0,0,0,0,1,1,0,0,0,0,82.48,7.526290322,2865.61,18.51335859,0.943335173,5.373338572,0,0,0,0,0,0,33.731
2669,1,0,0,0,0,1,1,0,0,1,1,1,43.78,7.641,236,3.664621608,0.154912063,0.743787203,0,0,0,0.002314627,0.005743019,0,5.56
3360,2,1,0,1,1,0,0,0,0,0,0,1,21.30328996,7.624413979,2010.035,9.219265495,0.145419063,0.934646338,0.006573916,0.014,1.226079492,0.093443818,0.075,0.151011535,28.36
2669,2,0,0,0,0,1,1,1,0,0,0,0,1260.982,8.176774194,4851.941,75.34121961,3.184848261,83.256,0,0,0,0.047586575,0.11807115,0,6.941
3360,3,1,0,1,1,0,0,0,0,0,0,1,87.814457,7.473833334,6140,28.16184302,0.44420771,2.855039098,0.020081165,0.102739153,3.745272137,0.22993262,0.093200225,0.695330221,15.9806
3360,3,1,0,1,1,0,0,0,0,0,0,1,1.423497615,7.473833334,61.219,0.280788252,0.004428982,0.028466228,0.00020022,0.001024363,0.037342315,0.002292548,0.000929255,0.006932805,42.373
3360,3,1,0,1,1,0,0,0,0,0,0,1,2.100448987,7.198092105,90.332,0.414318502,0.006535207,0.042003484,0.000295435,0.002,0.055100639,0.003382781,0.001371167,0.010229734,48.1
2614,5,0,0,0,0,0,1,0,0,0,1,0,51514.32,7.950322581,144462.67,933.3053737,47.55591925,1483.013,0,0,0,0,0,0,67.9781
3360,3,1,0,1,1,0,0,0,0,0,0,1,315.6,7.883870968,4838.2,2.984,0.52,0.29,0.015823566,0.080956445,2.951201246,0.0058,0.000193444,0.547906624,31.2778
3360,1,0,1,0,0,0,0,0,0,1,0,1,7.63126,7.816129032,619,1.264390043,0.014954,0.045236,0.00843761,0.010357579,0.37757711,0.023180504,0.000307736,0.070099252,6.5
3360,4,0,1,1,0,0,0,0,0,1,1,0,172.11,7.582962963,7557.17,34.66186242,0.27,1.14,0.024716088,0.038384,4.609716325,0.28300324,0.202955,0.855819004,114.213
2614,2,0,0,0,0,0,1,0,1,0,0,0,347.684,7.263666667,2401,15.51173187,0.790389394,4.68887863,0,0,0,0,0,0,58.26
3360,3,1,0,1,1,0,0,0,0,0,0,1,1.132654769,7.473833334,48.711,0.223418817,0.003524072,0.022650132,0.000159312,0.00081507,0.029712696,0.001824145,0.000739394,0.005516324,30.698
3360,3,1,0,1,1,0,0,0,0,0,0,1,17.626642,7.172258065,1516,6.953314987,0.013309,0.735045,0.004958151,0.009940461,0.92472843,0.056771637,0.066784111,0.171680882,19.1
2614,2,0,0,0,0,0,1,0,0,0,0,0,205.2791813,7.564535843,2547,16.45496921,0.838451389,4.973999946,0,0,0,0,0,0,11.555
2631,3,0,0,0,0,1,1,1,0,0,1,1,497.21,7.226774194,4343.36,85.35361737,3.28,34.53,0,0,0,0,0,0,150.7
3360,1,1,0,1,1,0,0,0,0,0,0,1,10.12,7.104333333,890,4.082091252,0.043914474,0.16,0.002910788,0.014892157,0.542881466,0.033328995,0.013509479,0.100788908,36.47
3340,2,1,1,1,0,0,0,0,0,0,1,0,71.3228,8.243548387,4283.4327,35.23694646,1.2162,1.027648083,0.024938331,0.11410238,0,0.631487499,0.098287291,0.040915721,150.46
4419,5,0,1,1,0,0,1,0,0,0,1,0,57.19203617,7.097,1440.45,25.4473074,0.525562277,1.668369325,0,0.001547458,0,0.040508028,0,0,0.9284
3360,4,0,1,1,0,0,0,0,0,1,1,0,1229.02,7.473833334,38979.897,178.7859512,2.820060388,18.12526547,0.127485627,0.652241303,23.77692543,1.459731244,0.591683252,4.414316023,147.9
2614,3,0,0,0,0,1,0,0,0,1,1,0,2135.323,7.016333333,48648.796,1022.864783,3.481739959,228.545,0,0,0,0,0,0,22.809
3360,1,1,0,1,1,0,0,0,0,0,0,1,5.9502,7.473833334,493.4254,2.263154505,0.035697617,0.229437917,0.001613771,0.008256369,0.300979219,0.018477947,0.007489798,0.055878435,28.352
3360,1,1,0,1,1,0,0,0,0,0,0,1,9.642505298,7.959829179,414.686,1.902006846,0.030001094,0.192824877,0.001356251,0.006938842,0.252949824,0.01552929,0.006294597,0.046961516,13.11
3360,1,0,1,0,0,0,0,0,0,1,0,1,4.604004111,7.473833334,198,0.908150638,0.014324613,0.092068036,0.000647569,0.003313087,0.120775877,0.007414765,0.00300548,0.022422701,1.5
2614,4,0,0,0,0,0,1,1,0,0,1,0,22103.631,8.837100806,156770.578,1598.362,125.959,17.521787,0,0,0,0,0,0,64.0385
2631,2,0,0,0,0,1,1,1,0,1,0,0,33.297,7.473571429,535.52,10.52378094,0.511248021,6.2289,0,0,0,0,0,0,1.078
2631,3,0,0,0,0,1,1,1,0,0,0,0,145.058028,7.544056055,982.47,19.30702692,0.844654505,3.617213958,0,0,0,0,0,0,47.565
3360,2,0,1,0,0,0,0,0,0,1,0,1,70.532,7.473833334,1512.857,6.938899242,0.109449958,8.318815025,0.004947872,0.045476011,0.922811265,0.056653937,0.172188829,0.147048744,5
3360,1,1,0,1,1,0,0,0,0,0,0,1,0.00392968,7.473833334,0.169,0.000775139,1.22E-05,7.86E-05,5.53E-07,2.83E-06,0.000103086,6.33E-06,2.57E-06,1.91E-05,20.9
2669,4,0,0,0,0,1,1,0,0,0,0,0,1071.242,8.362607143,5326.901,82.71642588,3.496615352,21.516,0,0,0,0.052244859,0.12962922,0,41.67
2614,2,0,0,0,0,0,0,1,0,0,0,0,1358.5708,7.564535843,10073.1471,65.07786626,3.315996929,19.67170519,0,0,0,0,0,0,10.36
3360,1,0,1,0,0,0,0,0,0,1,0,1,4.441236289,7.473833334,191,0.876044302,0.013818188,0.088813106,0.000624675,5.407363678,0.116506022,0.007152627,0.002899225,0.021629979,2.8867
2631,2,0,0,0,0,0,0,0,0,1,0,0,5.4,7.598333333,527.47,10.36558622,0.50356288,0.471283432,0,0,0,0,0,0,24.36
3360,2,0,1,0,0,0,0,0,0,1,0,1,28.90282169,7.478387097,1242.996,5.701149549,0.089926451,0.577980811,0.002,0.033427105,0.758201675,0.046548099,0.002279121,0.140764281,6.76
2614,2,0,0,0,0,0,0,1,0,0,0,0,245.4439,7.564535843,2471.0074,15.96401676,0.813435252,4.825595082,0,0,0,0,0,0,0.787
3360,1,0,1,0,0,0,0,0,0,1,0,1,5.208570308,7.473833334,224,1.027402742,0.016205623,0.104157778,0.000732603,6.34162023,0.136635335,0.008388421,0.003400138,0.025367096,1.028
2614,4,0,0,0,0,1,1,1,1,0,0,0,564.04013,7.295666667,6390,41.28278494,2.103535287,29.392739,0,0,0,0,0,0,122.592
2631,2,0,0,0,0,1,1,1,0,0,0,0,221.4657,7.708709677,1411.394,8.593069,0.820263,14.29373,0,0,0,0,0,0,0.63
2614,3,0,0,0,0,1,1,0,0,0,0,0,188.06335,6.980645161,925.23656,5.977518298,0.180614058,1.806881272,0,0,0,0,0,0,18.92
3360,3,0,1,1,0,0,0,0,0,1,1,0,76.37138297,7.445925926,3284.431,15.06443489,0.237617194,1.527227837,0.01074189,0.006160035,2.003434513,0.167572716,0.004132059,0.132069877,130.562
2614,4,0,0,0,0,0,1,0,0,0,0,0,8593.579,7.710322581,27980.361,180.767954,9.210904024,128.38,0,0,0,0,0,0,69.785
3982,4,1,1,1,1,0,0,0,0,1,0,0,863.2487529,7.493988095,19120,121.8236111,1.904593435,38.13113543,0,0,0,1.153208371,0.146188866,0,141.047
2614,3,0,0,0,0,0,1,0,0,1,1,1,427.3871,8.04516129,13515.58,87.31780634,4.449217442,4.08,0,0,0,0,0,0,27.999
3360,1,1,0,1,1,0,0,0,0,0,0,1,75.292,7.8068,592.622,4.731425368,0.468,0.186416085,0.001938199,0.009916202,0.361487079,0.022192692,0.008995522,0.06711205,13.7306
3360,1,1,0,1,1,0,0,0,0,0,0,1,1.139374755,7.473833334,49,0.22474435,0.00354498,0.022784514,0.000160257,0.000819905,0.02988898,0.001834967,0.00074378,0.005549052,19.921
2614,2,0,0,0,0,0,1,0,0,0,0,0,42.3,6.62483871,203.35,1.31374872,0.055134237,0.8,0,0,0,0,0,0,88.02
2614,3,0,0,0,0,1,1,1,0,0,0,0,1151.14,7.066666667,7936.04,51.27102232,2.612478901,130.76,0,0,0,0,0,0,22.956
3360,2,1,0,1,1,0,0,0,0,0,0,1,1.655092973,7.473833334,71.179,0.326470981,0.005149554,0.033097529,0.000232794,0.001191021,0.043417708,0.002665533,0.00108044,0.008060734,37.25
3340,5,0,0,0,0,0,0,0,0,0,1,0,963.2633497,7.791483871,5594.841,46.02502866,0.725392046,1.342271031,0.032573407,0.149035767,0,0.824822613,0.128378757,0.053442406,184.035
3360,1,1,0,1,1,0,0,0,0,0,0,1,1.720688405,7.473833334,74,0.339409834,0.005353643,0.034409266,0.000242021,0.001238224,0.045138459,0.002771175,0.00112326,0.008380201,14.859
3360,2,0,1,0,0,0,0,0,0,1,0,1,8.931236,7.753125,401.024197,1.839345356,0.02901271,0.212680632,0.001311569,0.006710242,0.244616409,0.015017678,0.006087222,0.045414372,8.51
2614,2,0,0,0,0,1,1,1,0,0,0,0,14.617,7.280666667,595.57,3.847697688,0.196056731,1.163080152,0,0,0,0,0,0,7.64
3360,3,0,1,0,0,0,0,0,0,1,0,1,24.36827363,7.473833334,1047.98303,4.80669928,0.075817938,0.487301714,0.002286153,0.01753565,0.639247824,0.039245193,0.006022,0.118679849,1.293
3360,1,1,0,1,1,0,0,0,0,0,0,1,76.719,7.8,2371.545,10.87737427,0.171573058,1.102744902,0.007756252,0.215,1.446593063,0.088810351,0.123,0.2685679,58.8975
2614,1,0,0,0,0,0,1,0,0,1,1,0,14.4159,7.490967742,198,1.279184886,0.065179967,0.0594,0,0,0,0,0,0,1.474
3360,3,1,0,1,1,0,0,0,0,0,0,1,17.10091,7.278358962,1695,7.774319857,0.122627373,1.080964,0.005543579,0.02836203,1.033914702,0.063474884,0.009869765,0.191951909,18.6
3982,4,1,1,1,1,0,0,0,0,1,1,0,4870.206,7.459677419,16765,106.8186632,1.670005698,33.43454422,0,0,0,1.011168323,0.128182863,0,177.96
2631,3,0,0,0,0,1,1,0,0,0,0,0,776.81,7.544056055,3745.8,73.61065625,3.576024869,13.79111835,0,0,0,0,0,0,8.356
3360,3,0,1,1,0,0,0,0,0,1,1,0,179.7462499,7.473833334,7730.175,35.4553705,0.559251357,3.594454701,0.025281909,0.129347171,4.715245772,0.289481985,0.117337793,0.875411122,166.28
2669,3,0,0,0,0,1,0,1,0,0,0,0,14.072568,7.883225806,500,7.76402883,0.328203523,2.313876181,0,0,0,0.00490387,0.012167414,0,0.733
2614,3,0,0,0,0,0,1,0,0,0,0,0,714.2,7.681281834,12030.71,77.72475957,3.960410487,24.97848742,0,0,0,0,0,0,6.824
2631,2,0,0,0,0,0,0,1,0,0,0,0,20.9688,7.544056055,812,15.95703264,0.775196805,2.989585162,0,0,0,0,0,0,2.006
3360,4,1,0,1,1,0,0,0,0,0,0,1,95.61288415,7.468387097,3041.101,13.9483728,0.220013113,1.414081801,0.009946067,0.050886016,1.85500828,0.113884091,0.046161449,0.344392415,66.6
3360,2,0,1,0,0,0,0,0,0,1,0,1,8.190645,7.263666667,823,3.774787754,0.059541196,0.137623,0.000288,0.000111,0.502012861,0.019111,0.000503,0.093201429,3.525
3360,3,1,0,1,1,0,0,0,0,0,0,1,247.0080759,6.884516129,10622.84,48.72292386,0.76852564,4.939515234,0.034742509,0.177749444,6.479711183,0.397807399,0.161246104,1.246998034,16.352
3360,2,1,0,1,1,0,0,0,0,0,0,1,33.17699309,7.473833334,1426.8112,6.544239908,0.103224843,0.663453056,0.001449,0.023874491,0.870325119,0.053431667,0.0324,0.16158061,59.584
3360,4,1,0,1,1,0,0,0,0,0,0,1,128.3345684,7.505,5519.162,25.31429542,0.399292233,2.566355586,0.018050685,0.092350819,3.366573885,0.206683286,0.083776407,0.625022823,31.538
3360,4,1,0,1,1,0,0,0,0,0,0,1,474.164,6.776166667,8417.9404,38.60988862,0.609008799,3.0919,0.0027,0.140855385,5.134768343,0.315237637,0.002,0.953297778,12.744
3340,2,0,1,1,0,0,0,0,0,0,1,0,9.706361662,7.443790067,361.556,2.974280281,0.046877087,0.086741722,0.002104995,0.009631154,0,0.053302599,0.008296234,0.003453614,7.1
2631,3,0,0,0,0,0,1,1,0,1,0,1,141.345,7.920645161,4317.63,84.84798381,4.12193717,46.329,0,0,0,0,0,0,5.993
2614,2,0,0,0,0,1,1,1,0,1,0,0,53.487,7.434516129,1538.399,9.938872468,0.50642826,1.797,0,0,0,0,0,0,30.031
3360,2,0,1,0,0,0,0,0,0,1,0,1,16.24841411,7.473833334,698.78,3.205037894,0.05055431,0.324925769,0.002285394,0.009248798,0.426241248,0.02616813,0.010606914,0.079134015,4.235
3360,1,1,0,1,1,0,0,0,0,0,0,1,3.906427731,7.473833334,168,0.770552057,0.012154217,0.078118334,0.000549452,0.002811104,0.102476501,0.006291316,0.002550104,0.019025322,79.143
3360,2,0,1,0,0,0,0,0,0,1,0,1,24.035,7.725666667,1232.385,5.65248093,0.089158782,0.573046801,0.004030574,0.188285908,0.751729186,0.046150735,0.018706606,0.203909201,4.43
3360,2,1,0,1,1,0,0,0,0,0,0,1,16.85577991,7.400258065,724.9004,3.324842227,0.05244403,0.337071496,0.002370822,0.012129585,0.442174148,0.027146294,0.011003401,0.082092045,49.39
3360,1,0,1,0,0,0,0,0,0,0,0,0,0.000813258,7.473833334,0.034975,0.000160417,2.53E-06,1.63E-05,1.14E-07,5.85E-07,2.13E-05,1.31E-06,5.31E-07,3.96E-06,0.116
3360,3,0,1,0,0,0,0,0,0,0,0,0,1.906941299,7.473833334,82.01,0.376148656,0.005933139,0.038133837,0.000268218,0.001372254,0.050024392,0.003071136,0.001244845,0.009287302,0.7
3982,4,1,1,1,1,0,0,0,0,1,0,0,508.2422182,7.493988095,11257,71.72428819,1.121339346,22.44990542,0,0,0,0.67895746,0.086069459,0,99.63
3360,1,0,1,0,0,0,0,0,0,1,0,1,19.70839295,8.017741935,847.58,3.887526858,0.061319474,0.394116293,0.002772051,0.014182354,0.517006149,0.031740438,0.012865578,0.095985014,2.73
2669,2,0,0,0,0,1,0,0,0,0,1,0,35.84524,7.641,433,6.723648967,0.284224251,1.364660419,0,0,0,0.004246751,0.010536981,0,14.431
3130,5,0,1,0,0,0,0,0,0,0,1,0,141.6413967,7.485,4723.608,25.71840831,0.167939447,1.330338527,0.152759886,0.105584848,0,0.117623415,0.122285334,0.325911089,1
3360,2,0,1,0,0,0,0,0,0,1,0,1,64.19845791,6.963064516,5441.63,24.95868564,0.393683062,0.887556029,0.017797113,0.011994,3.31928098,0.203779844,0.23,0.616242637,3.19
3982,2,1,1,1,1,0,0,0,0,1,0,0,123.08246,7.493988095,644,4.103263889,0.064150532,2.598704,0,0,0,0.038842374,0.004923935,0,22.413
3360,3,0,1,0,0,0,0,0,0,1,0,1,42.37,6.908666667,2176.001,9.980488368,0.157426127,1.011818882,0.007116716,0.036410505,1.327315296,0.081487559,0.033029932,0.246423331,5.724
3360,3,1,0,1,1,0,0,0,0,0,0,1,129.562,7.326666667,5533.201,25.37868697,0.400307906,2.572883582,0.0180966,0.09258573,3.375137383,0.207209023,0.070817691,0.626612683,34.32
3360,3,1,0,1,1,0,0,0,0,0,0,1,0.7,7.713666667,109.7,0.503152146,0.007936415,0.051009412,0.000358779,0.001835584,0.066914716,0.00410808,0.000132558,0.006085619,16.144
3360,1,0,1,0,0,0,0,0,0,0,0,0,0.821,7.884666667,133,0.610020378,0.009622089,0.061843681,0.000434983,0.002225457,0.08112723,0.004980625,0.002018832,0.049,0.1445
3360,4,0,1,1,0,0,0,0,0,1,1,0,106.486834,7.28,13880,38.094562,0.989913,6.813056,0.072604,0.528227,8.466510954,0.053959,0.006836,1.041904,113.778
3982,2,0,0,1,0,0,0,0,0,0,0,0,12.88017621,7.715806452,1329,8.467760417,0.132385182,0.456835884,0,0,0,0.080157632,0.01016135,0,4.876
3360,2,0,1,1,0,0,0,0,0,1,1,0,720.774402,7.652,8335,38.22947257,0.603008349,25.09426815,15.30734994,0.077351124,5.084176427,0.363418,0.069612733,0.943905112,176.957
3360,4,1,0,1,1,0,0,0,0,0,0,1,0.057373565,6.93883295,2.46741,0.011317071,0.000178509,0.001147321,8.07E-06,4.95E-05,0.001505069,1.32E-05,3.75E-05,0.000164016,16.195
3340,5,0,0,0,0,0,0,0,0,0,1,0,635.9996591,7.791483871,3694.023,30.38826563,0.478943888,0.886241461,0.021506762,0.098401643,0,0.544593439,0.084762745,0.035285628,153.385
2631,3,0,0,0,0,1,1,1,0,0,0,0,28.69,7.544056055,927.3,18.22285267,0.79722345,3.414091528,0,0,0,0,0,0,3.224
3982,2,1,1,1,1,0,0,0,0,1,1,1,40.359833,7.101,1634,10.41107639,0.24067,1.38337,0,0,0,0.098553477,0.012493337,0,11.763
3360,2,1,0,1,1,0,0,0,0,0,0,1,67.32,7.802173913,3781,17.34200789,0.17,1.11,0.012365942,0.004992,2.306331262,0.141592058,0.057392516,0.261318,87.36
2614,3,0,0,0,0,1,1,1,0,0,0,0,11.775,7.564535843,1287.799,4.309,0.217,0.929,0,0,0,0,0,0,111.334
3360,2,0,1,0,0,0,0,0,0,1,0,1,27.41721652,7.473833334,1179.106,5.408110436,0.085304231,0.548272595,0.003856323,0.019729699,0.719230106,0.044155526,0.017897874,0.133528996,10.8422
3360,1,0,1,0,0,0,0,0,0,1,0,1,28.715,8.389007929,480.209,2.202535908,0.034741456,0.223292422,0.001570547,0.009356646,0.29291749,0.017983015,0.007289184,0.054381731,6.75
3360,2,0,1,0,0,0,0,0,0,1,0,1,80.043,7.473833334,1670.75,7.663094337,0.120872969,0.088,0.005464268,0.002,1.019122707,0.062566763,0.005,0.011,5
3360,4,0,1,1,0,0,0,0,0,1,1,0,100.764012,7.473833334,6787,30.71492851,0.526704629,1.065726602,0.02219721,0.113565249,4.139928663,0.369264,0.103021161,1.646221,101.6
2614,1,0,0,0,0,1,1,0,0,1,0,0,2.998409,7.564535843,45,0.290723838,0.014813629,0.087879858,0,0,0,0,0,0,7.55
3360,3,0,1,1,0,0,0,0,0,1,1,0,0.180181654,7.26,7.7489,0.035541255,0.000560606,0.0238,2.53E-05,0.00012966,0.001,0.000290183,0.000117622,0.0053,151.38
3982,5,0,0,1,1,0,0,0,0,0,1,0,1379.11,6.413214286,26751.04,185.5489885,19.93966379,482.64,0,0,0,1.61346879,0.204534738,0,117.627
3360,2,0,1,1,0,0,0,0,0,1,1,0,136.0692488,7.116451613,5851.8,26.83997932,0.423357439,2.721028957,0.000636,0.097916771,3.569476138,0.219140017,0.000955,0.662692734,135.947
2631,4,0,0,0,0,1,1,0,0,0,1,1,544.669,7.806857143,4134.834,81.25576492,0.473084875,3.839,0,0,0,0,0,0,43.333
2614,1,0,0,0,0,1,0,0,0,1,1,1,9.4339,7.185483871,38,0.24550013,0.012509287,0.82186,0,0,0,0,0,0,6.589
3360,4,1,0,1,1,0,0,0,0,0,0,1,66.518,7.642666667,1375.51,6.30894083,0.099513379,6.113,0.004498672,0.02301608,0.839032455,0.051510524,0.020879127,0.155770956,74.44
3360,1,1,0,1,1,0,0,0,0,0,0,1,140.62,7.042592593,1451.78,6.65876229,0.105031249,0.6750633,0.004748116,0.024292288,0.885555567,0.054366707,0.022036844,0.164408226,58.89
3360,4,0,1,1,0,0,0,0,0,1,1,0,1196.694,7.630357143,4111.792,18.85922489,0.297473894,1.911942496,0.001,0.068801633,2.508107493,0.153979659,0.001850394,0.46564385,104.105
2614,3,0,0,0,0,0,0,1,1,0,1,1,367.996,7.322,6735.2,162.8,2.21717228,108.019,0,0,0,0,0,0,7.462
3360,2,0,1,1,0,0,0,0,0,1,1,0,79.128276,7.379333333,3512,16.10820728,0.142633,0.143156,0.011486165,0.000388,2.142246864,0.131518463,0.053309314,0.142037366,158.36
3982,4,1,1,1,1,0,0,0,0,1,1,0,776.89,7.493988095,15110.52,96.27709792,1.505198598,88.14,0,0,0,0.911379611,0.115532938,0,170.29
3360,2,0,1,1,0,0,0,0,0,1,1,0,129.56,7.273225806,4893,22.44232865,0.380593,0.45,0.016002792,0.049877,2.984628105,0.183234578,0.074271775,0.107417,137
