"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"823","3","0","0","0","0","0","1","0","0","0","0","0",27.6196,7.998333333,622,9.658451865,0.408285183,0.006100414,0.015136263,0.1283,851.737
"836","3","0","0","0","0","0","1","1","0","1","1","0",24.5,6.841612903,148.64,2.308090491,0.097568343,0.001457822,0.003617129,0.468459872,856.013
"809","2","0","0","0","0","0","1","0","0","1","0","0",281.53,7.836451613,5347.29,83.03302745,3.509998835,0.052444829,0.130125382,16.85273675,867.35
"824","3","0","0","0","0","0","1","0","0","0","0","0",18.6432,7.569677419,517,8.02800581,0.339362443,0.005070601,0.012581106,0.353,867.46
"502","3","0","0","0","0","0","0","1","0","1","0","0",616.9,7.421,2433.17,37.78240406,1.597149933,0.023863898,0.059210773,12.65,868.71
"810","2","0","0","0","0","0","1","0","0","1","0","0",176.76,7.836451613,3780.22,58.69947413,2.481363045,0.037075414,0.091991004,11.91389517,871
"837","3","0","0","0","0","0","1","1","0","1","1","0",30.5,7.212903226,383.3,5.951904501,0.251600821,0.003759307,0.00932754,1.208023877,876.9415
"811","2","0","0","0","0","0","1","0","0","1","0","0",231.21,7.836451613,4520.08,70.18806287,2.967012362,0.044331768,0.109995369,14.24566805,901.957
"838","3","0","0","0","0","0","1","1","0","1","1","0",64.2,7.044666667,648.92,10.07646718,0.425955661,0.006364439,0.015791357,2.045162677,936.029
"812","2","0","0","0","0","0","1","0","0","1","0","0",242.049,7.836451613,4514.397,70.09981692,2.963282001,0.044276031,0.109857075,14.22775728,951.98
"288","2","0","0","0","0","0","1","0","0","0","0","0",1102.7654,7.603666667,6142.38,95.37923081,4.031901514,0.060242865,0.149473761,27.0207,953
"575","5","0","0","0","0","1","1","1","1","1","0","0",9158.988,7.701752355,23680.037,253.8033932,19.83432357,0.232247641,0.576249628,152.325,958.1555
"825","3","0","0","0","0","0","1","0","0","0","0","0",10.7568,8.056451613,314,4.875810105,0.206111813,0.00307963,0.007641136,0.0727,960.37
"813","2","0","0","0","0","0","1","0","0","1","0","0",172.93,7.836451613,3875.09,60.17262096,2.543636382,0.038005874,0.094299649,12.21289132,962.31
"814","2","0","0","0","0","0","1","0","0","1","0","0",220.491,7.836451613,4588.748,71.25434353,3.012086521,0.045005246,0.111666393,14.46208492,964.507
"839","3","0","0","0","0","0","1","1","0","1","1","0",55,7.56516129,849.69,13.19403531,0.557742503,0.008333538,0.02067706,2.677917578,977.813
"253","4","0","0","0","0","1","1","1","0","0","0","0",1.132,7.255833333,57.085,0.886419172,0.037470996,0.000559875,0.001389154,0.001,979.9557
"815","2","0","0","0","0","0","1","0","0","1","0","0",211.07,7.836451613,4454.07,69.16305578,2.923682933,0.04368436,0.108389027,14.03762825,983.466
"267","4","0","0","0","0","1","1","1","0","0","0","0",0.0862,7.519354839,0.9367,0.014545132,0.000614856,9.19e-06,2.28e-05,0.0014,988.6899
"840","3","0","0","0","0","0","1","1","0","1","1","0",13.3,7.016333333,65.84,1.022367316,0.04321784,0.000645742,0.001602205,0.207504023,994.832
"272","4","0","0","0","0","1","1","1","0","0","0","0",0.1506,7.513666667,1.6367,0.025414772,0.001074341,1.61e-05,3.98e-05,0.0024,998.0693
"841","3","0","0","0","0","0","1","1","0","1","1","0",13.8,7.140666667,154.83,2.404209168,0.101631503,0.001518532,0.003767761,0.487968528,1002.9365
"826","3","0","0","0","0","0","1","0","0","0","0","0",13.08422037,7.718709678,372.146,5.778704546,0.244279257,0.003649911,0.009056109,0.102071403,1005.46
"503","3","0","0","0","0","0","0","1","0","1","0","0",327.1,7.421,1928.77,29.95005177,1.266058219,0.018916874,0.046936286,18.14,1016.393
"478","3","0","0","0","0","1","1","0","1","0","0","0",4617.686,7.942733333,12163.046,188.8684796,7.9839091,0.11929199,0.295985632,234.946,1021.21
"347","2","0","0","0","0","0","1","0","0","1","1","0",0.25,7.638666667,7,0.03,0.004594849,6.87e-05,0.000170344,0.0014,1023.653
"842","3","0","0","0","0","0","1","1","0","1","1","0",12.4,7.620322581,272.67,4.234035482,0.178982509,0.002674276,0.006635378,0.859357867,1028.78
"576","5","0","0","0","0","1","1","1","1","1","0","0",7996.603,7.980666667,23910.353,256.2719275,7.697,0.23450652,0.581854328,70.159,1047.112
"843","3","0","0","0","0","0","1","1","0","1","1","0",11.8,7.575806452,74.79,1.161343432,0.049092683,0.000733521,0.001820002,0.235711207,1059.218
"827","3","0","0","0","0","0","1","0","0","0","0","0",25.4799604,7.718709678,724.71,11.25333867,0.475704751,0.007107767,0.017635693,0.198771897,1060.379
"844","3","0","0","0","0","0","1","1","0","1","1","0",25.7,7.16,356.85,5.541187376,0.234238855,0.003499892,0.008683883,1.12466298,1073.05
"709","2","0","0","0","0","1","0","1","0","1","1","0",570.977564,7.491494624,2086.592,32.40072089,1.369653692,0.020464751,0.050776857,6.792643559,1078.448
"351","4","0","0","0","0","1","0","1","1","0","1","0",1163.6,7.232903226,14445.81,224.3153706,9.482331475,0.141680745,0.351536302,124.03,1086.37
"845","3","0","0","0","0","0","1","1","0","1","1","0",4.1,6.841935484,15.1,0.234473671,0.009911746,0.000148097,0.000367456,0.047589774,1089.1435
"504","3","0","0","0","0","0","0","1","0","1","0","0",465.3,7.421,2406.19,37.36345706,1.579440071,0.023599285,0.05855422,12.78,1111.286
"289","2","0","0","0","0","0","1","0","0","0","0","0",487.2905,7.737741935,5534.73,85.94360657,3.633035772,0.054283192,0.134686703,33.0401,1116.526
"505","3","0","0","0","0","0","0","1","0","1","0","0",315.01,7.421,1671.55,25.95592478,1.097217198,0.016394127,0.040676882,13.11,1134.978
"828","3","0","0","0","0","0","1","0","0","0","0","0",13.74710507,7.718709678,391,6.071470545,0.256655155,0.003834826,0.009514918,0.107242637,1157.995
"2810","4","0","0","0","0","1","1","1","0","0","0","0",0.993,7.333870968,83.363,1.294465471,0.054720061,0.000817603,0.002028624,0.011,1164.7783
"846","3","0","0","0","0","0","1","1","0","1","1","0",13.5,6.828666667,61.11,0.948919604,0.040113035,0.000599351,0.001487101,0.192596763,1164.807
